symbol,date,numobs,high_21d,high_34d,high_55d,low_11d,low_21d,low_34d,first_date,first_close,close,volume,roc_ytd,roc5,roc10,ma_4d,ma_7d,ma_21d,ma_42d,ma_65d,ma_126d,close_25d_ago,ma_126d_25d_ago,total_up_days_10yr,vol9_5,vol9_10,vol9_50,vol9_126,vol9_252,pct4_10,pct4_20,pct4_40,pct4_60,pct4_126,pct4_252,up_day,consecutive_up_days,total_curr_up_days,total_up_days_252d,total_up_days_ytd,up_day_percentage,max_up_streak,significant_up_days_1pct,significant_up_days_2pct,high_volume_up_days,recent_up_trend_21d,recent_up_trend_63d,strong_up_days,order,name,industry_name,sector,market_cap_mil,shares_in_float_1000s,x50_day_avg_vol_1000s,x50_day_avg_vol_1000s_2,comp_rating,eps_rating,a_d_rating,eps_due_date,ipo_date,etf,current_price,percent_off_high,avg_true_range,rs_rating,rs_3_month_rating,rs_6_month_rating,rs_line_new_high,price_percent_chg,percent_chg_cur_week,percent_chg_1_month,percent_chg_3_months,percent_chg_6_months,percent_chg_12_months,sales_accel_2_qtrs,sales_accel_3_qtrs,sales_percent_chg_lst_qtr,avg_sales_percent_chg_2q,avg_sales_percent_chg_3q,eps_accel_3_qtrs,eps_percent_chg_last_qtr,eps_percent_chg_1_q_ago,eps_percent_chg_2_q_ago,eps_est_next_yr_percent,x3_yr_eps_growth_geq_5_yr,eps_trl_4q_gtr_eps_4_yrs_ago,eps_trl_4q_geq_eps_lst_fiscal_yr,funds_percent,earnings_stability,yield_percent
NPWR,2025-10-17,592,5.2,5.2,5.2,3.14,2.3901,2.07,2025-01-02,10.79,3.58,2421730,-66.8211306765524,0.952127659574468,1.05917159763314,4.33000000000001,4.19571428571429,3.50047619047618,2.91321428571427,2.84976923076923,2.55488095238096,2.1,2.41559523809525,278,0,0,0,1,1,3,7,10,12,24,36,FALSE,0,278,111,85,47,6,215,173,76,13,32,122,6833,NET Power,Energy-Alternative/Other,ENERGY,784.8,30373,5392,1541,33,1,B,2025-11-18,-,No,3.58,-74.93,0.4,50,95,94,No,-12.04,-4.79,59.8,28.3,80.8,-55.1,No,No,-,-,-,No,-500,-869,-241,38,No,No,No,49,-,0
NRDS,2025-10-17,992,11.46,11.46,11.46,10.265,10.265,9.95,2025-01-02,13.5,10.8,464763,-20,1.04956268221574,0.979147778785132,10.7775,10.6514285714286,10.8114285714286,10.6852380952381,10.614,10.5780952380952,10.55,10.1663492063492,490,0,0,0,0,0,0,0,2,2,3,8,TRUE,1,490,116,94,49.4,9,359,263,132,11,34,165,6837,NerdWallet,Financial Svcs-Specialty,FINANCE,820.8,35451,6004,553,57,51,B-,2025-11-06,2021-11-04,No,10.8,-34.34,0.4,34,67,56,No,0.28,4.96,-2.7,4,26.5,-11.6,No,No,24,26.7,30.3,No,192,0,1800,49,No,Yes,Yes,53,-,
NRG,2025-10-17,5034,173.995,173.995,175.96,160.38,157.9,140.7728,2025-01-02,92.75,168.74,2091700,81.9299191374663,1.05179829209001,1.01479432282896,168.9025,167.58,166.180476190476,159.358333333333,158.632923076923,151.426190476191,164.84,137.533174603175,1346,0,0,0,1,1,1,1,2,3,8,17,FALSE,0,2600,133,107,51.7,13,1468,700,936,8,30,363,6841,NRG Energy,Utility-Diversified,UTILITY,32639.4,191495,397298,2298,79,53,B,2025-11-06,-,No,168.74,-4.1,6.14,91,80,81,No,-0.7,5.18,2.5,14.5,72.4,96.2,No,No,1,8.4,5.6,No,2,84,37,15,No,Yes,Yes,61,-,1
NRGV,2025-10-17,923,4.56,4.56,4.56,3.2017,2.6008,1.73,2025-01-02,2.3,3.75,2547464,63.0434782608696,1.12275449101796,1.12275449101796,4.05749999999999,3.83000000000002,3.38904761904762,2.6847619047619,2.17892307692307,1.52523015873017,2.29,1.04596031746033,440,0,0,0,2,2,3,5,11,15,26,46,FALSE,0,440,124,93,47.7,11,370,323,140,12,38,273,6844,Energy Vault Holdings,Energy-Alternative/Other,ENERGY,607,108442,12120,3001,86,17,A+,2025-11-18,-,No,3.75,-17.76,0.35,99,99,99,No,-3.35,12.28,58.9,361.8,473.2,202.4,Yes,Yes,126,67.8,21.3,No,-22,0,-187,25,No,No,No,16,-,0
NRIX,2025-10-17,1316,10.88,10.88,11.465,8.99,8.195,8.195,2025-01-02,19.51,9.84,603740,-49.5643259866735,1.00819672131148,1.04904051172708,9.84999999999993,9.96285714285716,9.37857142857142,9.33619047619048,9.89069230769232,10.5846825396825,9.04,11.0121428571429,622,0,0,0,0,0,3,5,7,7,13,20,FALSE,0,622,109,85,47.3,10,503,392,227,9,24,305,6847,Nurix Therapeutics,Medical-Biomed/Biotech,MEDICAL,756.5,70732,9847,1003,18,17,B-,2026-02-18,2020-07-24,No,9.84,-66.71,0.6,8,37,17,No,-1.89,0.82,14.8,-18.6,-3.9,-60.2,No,No,-37,113.5,79.4,No,-54,27,12,-17,No,No,No,89,-,0
NRXP,2025-10-17,1521,3.84,3.84,3.84,2.95,2.81,2.28,2025-01-02,2.99,3.18,1195402,6.35451505016722,1.00315457413249,0.972477064220184,3.10999999999979,3.1842857142856,3.18666666666696,2.96547619047626,2.88061538461521,2.83181746031735,2.8,2.60197619047608,675,0,0,0,0,1,2,4,8,9,18,29,TRUE,1,675,111,89,44.4,7,472,370,143,9,29,303,6854,NRX Pharmaceuticals,Medical-Biomed/Biotech,MEDICAL,62.7,13990,1519,499,67,22,A,2025-11-17,-,No,3.18,-47.09,0.23,90,87,82,No,4.61,0.32,8.9,5,64.8,151.4,No,No,-,-,-,No,-31,55,-25,369,No,Yes,Yes,19,-,0
NSA,2025-10-17,2639,32.59,33.58,33.58,29.7,29.62,29.62,2025-01-02,37.4,32.25,1249440,-13.7700534759358,1.06929708222812,1.06858846918489,31.935,31.3414285714285,30.5176190476191,31.1588095238096,30.9573846153846,32.5410317460317,31.91,33.7822222222222,1312,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,1375,123,98,52.1,10,684,274,469,11,29,116,6856,Natl Storage Affiliates,Finance-Property REIT,REAL EST,2475.7,67553,35584,1110,32,74,B-,2025-11-03,2015-04-23,No,32.25,-30,0.6,19,77,25,No,-0.22,6.93,5,2.8,-12.3,-27.9,Yes,Yes,-1,-2.4,-5.5,No,-11,-10,-12,1,No,Yes,No,67,68,7.1
NSC,2025-10-17,5034,302.24,302.24,302.24,287.0001,282.605,268.23,2025-01-02,234.6,289.78,991271,23.5208866155158,1.00488955161771,0.965450608029319,289.57,290.158571428571,293.910476190476,285.971428571429,283.848,264.842222222222,274.72,251.914285714285,1331,0,0,0,0,0,0,0,0,0,1,4,TRUE,1,2631,129,109,52.3,12,1264,521,904,13,33,227,6858,Norfolk Southern,Transportation-Rail,TRANSPRT,65088.6,222367,504333,1716,78,68,B,2025-10-23,-,No,289.78,-4.12,4.25,74,61,75,No,0.45,0.49,4.2,7.4,31.8,16.7,Yes,Yes,2,0.9,0.1,No,8,8,7,11,No,Yes,Yes,43,12,1.9
NSIT,2025-10-17,5033,121.28,130.53,135.885,105.78,105.78,105.78,2025-01-02,149.36,108.11,167844,-27.6178361006963,1.01435541377369,0.969857360724859,108.1475,107.755714285714,111.430952380953,119.085833333333,123.762846153846,129.599285714286,124.07,135.952976190476,1322,0,0,0,0,0,0,0,0,0,0,2,FALSE,0,2615,118,99,52,11,1388,707,869,8,28,368,6863,Insight Enterprises,Wholesale-Electronics,RETAIL,3402.2,30840,37654,342,22,65,D+,2025-10-30,1995-01-24,No,108.11,-51.7,3.38,7,8,7,No,-0.6,1.44,-9.5,-23.5,-18.9,-51.4,Yes,No,-3,-7.4,-7.4,No,0,-13,-11,11,No,Yes,No,81,8,0
NSP,2025-10-17,4201,52.35,57.22,57.41,45.4139,45.4139,45.4139,2025-01-02,75.51,47.11,406829,-37.6109124619256,1.02860262008734,0.954803404945278,46.9625000000001,46.7885714285715,48.5995238095239,51.1592857142854,52.4306153846153,58.4396031746033,52.93,65.8339682539684,1324,0,0,0,0,0,0,0,1,4,5,10,FALSE,0,2188,117,88,52.1,18,1105,481,793,9,29,218,6864,Insperity,Comml Svcs-Outsourcing,BUSINS SVC,1774.8,35412,26843,559,5,21,C+,2025-11-03,1997-01-28,No,47.11,-50.92,1.58,6,14,5,No,-0.44,2.86,-8.2,-18.3,-40.3,-47,No,No,3,3.3,2.9,No,-70,-31,-93,49,No,No,No,62,25,5.1
NSSC,2025-10-17,5027,45.03,45.03,45.03,41.59,41.46,37.5201,2025-01-02,34.99,43.37,255724,23.9496999142612,1.03409632808774,1.0171200750469,43.26,42.9242857142856,42.9690476190476,40.7702380952382,37.1453846153846,32.5025396825396,41.93,28.4933333333333,1273,0,0,0,0,0,0,0,3,5,8,10,TRUE,1,2439,132,108,48.5,10,1604,960,832,11,33,589,6868,NAPCO Security Techs,Security/Sfty,BUSINS SVC,1546.4,33516,17530,404,88,70,A-,2025-11-10,-,No,43.37,-3.69,1.19,90,92,92,No,0.42,3.41,2.3,40.6,100,3.5,Yes,No,1,-5,-6.6,No,-8,-22,-18,13,Yes,Yes,Yes,46,21,1.3
NTAP,2025-10-17,5033,126.66,126.66,126.66,112.63,112.63,110.21,2025-01-02,115.92,119.07,1234693,2.71739130434783,1.04502369668246,1.00294811320755,120.1225,119.085714285714,120.250952380953,119.01630952381,114.399538461539,107.282380952381,124,100.562142857143,1330,0,0,0,0,0,0,0,1,1,2,4,FALSE,0,2608,130,104,51.8,12,1411,714,920,7,33,353,6871,NetApp,Computer-Data Storage,COMPUTER,23825.7,198097,250868,2105,88,75,B-,2025-11-25,1995-11-20,No,119.07,-12.09,2.94,67,78,80,No,-0.28,4.5,-3.9,11,44.1,-6,No,No,1,2.5,2.4,No,-1,7,-2,10,No,Yes,Yes,60,4,1.7
NTB,2025-10-17,2285,45.58,46,46.12,40.5901,40.5901,40.5901,2025-01-02,36.35,41.48,193915,14.1127922971114,0.999758978067004,0.981310622190679,41.7149999999999,41.7428571428572,42.7547619047619,43.8647619047619,44.2726153846154,43.5652380952381,45.26,42.5015873015874,1144,0,0,0,0,0,0,0,0,0,0,2,TRUE,1,1144,126,101,50.1,11,605,291,399,8,27,123,6872,Bank of Butterfield,Banks-Foreign,BANKS,1857.9,44343,7765,188,73,87,C+,2025-10-28,-,No,41.48,-11.54,0.89,42,16,19,No,1.15,-0.02,-7.4,-10.2,10.7,5.8,No,No,2,2.9,3,No,14,11,17,-1,No,Yes,Yes,43,7,4.8
NTCT,2025-10-17,5033,27.18,27.18,27.18,25.2,25.2,24.27,2025-01-02,21.56,25.81,881341,19.7124304267161,1.00428015564202,0.972128060263653,25.8675,25.9114285714284,26.027380952381,25.3409523809524,24.2004615384616,23.5731746031745,25.1,22.5397222222221,1248,0,0,0,0,0,0,0,0,0,1,4,FALSE,0,2479,123,97,49.3,11,1486,785,817,11,33,397,6874,NetScout Systems,Computer Sftwr-Database,SOFTWARE,1855.1,69000,15052,584,89,77,B+,2025-10-30,1999-08-12,No,25.81,-7.46,0.56,78,81,77,No,-0.04,0.43,1.8,12.7,30.1,19.8,Yes,No,7,3.9,7.8,No,21,-5,29,4,No,Yes,Yes,65,5,0
NTES,2025-10-17,5033,156.44,159.55,159.55,145.16,144.85,131.91,2025-01-02,87.76,148.21,841352,68.8810391978122,1.0088489551426,0.97783202480702,147.805,148.448571428572,150.374285714286,146.009285714286,141.138923076923,131.773333333333,152.8,121.528928571429,1279,0,0,0,0,0,0,0,1,1,2,7,FALSE,0,2554,134,107,50.8,14,1570,881,876,10,33,500,6876,NetEase ADR,Computer Sftwr-Gaming,SOFTWARE,94080.6,349128,110772,749,96,97,B-,2025-11-13,2000-06-30,No,148.21,-7.11,3.67,89,79,82,No,-0.26,0.88,-7,11.3,50.1,85.9,Yes,Yes,11,8.9,4.6,No,25,33,29,6,No,Yes,Yes,7,10,1.9
NTGR,2025-10-17,5033,36.8616,36.8616,36.8616,31.7206,28.14,26.485,2025-01-02,27.15,32.42,604002,19.4106813996317,0.921546333143832,0.979752190994258,33.6375000000002,34.3185714285716,32.1733333333334,29.9149999999999,28.2073846153846,28.2812698412698,28.65,26.6128571428571,1293,0,0,0,0,0,1,2,3,4,8,14,FALSE,0,2568,122,92,51,10,1512,788,881,10,32,435,6878,NETGEAR,Computer-Networking,COMPUTER,940.4,26977,14858,459,92,80,B-,2025-10-29,2003-07-31,No,32.42,-12.05,1.35,86,90,81,No,-0.12,-7.85,13.2,13,46.6,48.4,Yes,Yes,19,8.5,4.5,No,108,107,-167,4200,No,No,Yes,60,-,0
NTLA,2025-10-17,2377,26.985,26.985,26.985,19.78,14.8,10.885,2025-01-02,12.22,24.75,3835359,102.53682487725,1.00938009787928,1.23997995991984,24.8724999999999,24.7471428571429,20.6019047619048,16.1336904761906,14.6201538461537,11.9420238095238,11.42,9.64317460317456,1175,0,1,2,3,3,2,4,7,7,22,36,FALSE,0,1175,127,101,49.5,8,924,716,368,11,32,548,6882,Intellia Therapeutics,Medical-Biomed/Biotech,MEDICAL,2656.8,103052,147044,5901,90,29,A+,2025-11-06,2016-05-06,No,24.75,-8.28,1.71,97,99,98,No,-0.64,0.94,99.4,109.2,242.3,18,Yes,No,105,31.1,-,No,36,2,13,7,No,No,Yes,61,-,0
NTNX,2025-10-17,2275,79.56,82.42,82.42,65.84,65.84,65.38,2025-01-02,61.28,67.66,1608756,10.411227154047,0.990049751243781,0.88769351876148,67.5599999999999,68.0357142857144,72.7904761904764,72.5583333333333,72.606,73.5354761904761,79.23,72.2645238095238,1156,0,0,1,1,3,0,0,2,2,4,12,TRUE,1,1156,123,103,50.8,14,791,512,371,8,31,305,6883,Nutanix Cl A,Computer Sftwr-Enterprse,SOFTWARE,18187,266112,291438,4275,54,78,D,2025-11-26,2016-09-30,No,67.66,-18.83,2.37,34,13,14,No,1.38,-1,-12.9,-9.6,9.8,5.1,No,No,19,20.5,18.9,No,61,75,22,20,No,Yes,Yes,53,-,0
NTR,2025-10-17,1960,61.722,61.722,61.722,55.99,55.885,55.67,2025-01-02,45.28,57.42,2089964,26.8109540636042,0.959558823529412,0.967481044650379,57.4975000000001,58.7114285714285,58.5999999999999,57.9557142857141,58.0932307692309,58.3456349206349,56.95,56.8301587301587,977,0,0,0,0,0,0,1,1,1,2,4,TRUE,1,977,132,108,49.9,10,563,279,390,12,32,137,6885,Nutrien,Chemicals-Agricultural,AGRICULTRE,28418,489965,160132,2709,41,53,D-,2025-11-05,1989-11-02,No,57.42,-11.77,1.47,55,27,25,No,1.77,-4.04,1.7,-1.5,9.4,18.9,Yes,Yes,3,-1.3,-4.3,No,13,-76,-16,1,No,Yes,No,41,91,3.8
NTRA,2025-10-17,2590,187.34,187.34,187.34,160.59,157.425,157.425,2025-01-02,160.6,181.69,998242,13.1320049813201,1.07337389968689,1.08568867642665,178.615,175.850714285714,170.421666666667,169.623214285714,161.070461538462,159.914285714286,168.51,154.951071428572,1292,0,0,0,0,0,0,1,2,3,4,9,TRUE,3,1317,130,101,50.9,15,944,657,525,11,36,441,6886,Natera,Medical-Services,MEDICAL,24936.6,130385,220662,1168,75,10,B+,2025-11-05,2015-07-02,No,181.69,-3.02,5.69,86,89,80,No,0.64,7.34,3.6,26.7,22.7,48.5,No,No,32,34.3,40.6,No,-147,11,37,47,No,Yes,No,64,-,0
NTRS,2025-10-17,5033,135.48,135.48,135.48,121.12,121.12,121.12,2025-01-02,102.99,124.82,1824986,21.196232643946,1.00080179602309,0.942749244712991,127.0725,127.147142857143,130.418095238095,130.000952380952,129.081230769231,119.762063492064,129.42,112.620277777778,1297,0,0,0,1,1,0,0,0,0,2,6,TRUE,1,2599,133,104,51.6,9,1190,507,843,11,32,240,6889,Northern Trust,Banks-Super Regional,BANKS,23869.7,189320,137539,1113,68,50,C-,2025-10-22,-,No,124.82,-7.87,3.25,76,23,66,No,0.2,0.08,-3.6,-1.8,41.4,29.7,No,No,-26,-4.3,6.1,No,-51,7,54,8,Yes,Yes,No,51,17,2.6
NTSK,2025-10-17,22,27.99,27.99,27.99,21,21,21,2025-09-18,22.49,22.24,1201719,-1.11160515784793,1.02252873563218,0.960691144708423,22.59,22.5014285714286,22.9933333333333,22.9704545454545,22.9704545454545,22.9704545454545,,,8,0,0,0,0,0,1,1,1,1,1,1,FALSE,0,8,8,8,38.1,2,8,7,2,8,8,5,6892,Netskope,Computer Sftwr-Security,SOFTWARE,8497.3,54420,109552,4756,33,34,-,2025-12-31,2025-09-18,No,22.24,-20.54,-,30,33,29,No,-2.5,2.25,-,-,-,-,Yes,No,31,30.7,34.2,No,21,17,14,-,No,No,Yes,2,-,
NTST,2025-10-17,1302,19.205,19.205,19.205,18.16,17.5,17.5,2025-01-02,13.94,19.02,841989,36.441893830703,1.04448105436573,1.02922077922078,19.005,18.7628571428572,18.3085714285714,18.2880952380952,18.338,17.3752380952381,18.24,16.8142063492063,646,0,0,0,0,0,0,0,0,0,0,1,FALSE,0,646,127,108,49.7,7,305,114,237,13,33,37,6893,NetSTREIT,Finance-Property REIT,REAL EST,1823.7,94926,21985,1148,80,80,B,2025-10-27,2020-08-13,No,19.02,-0.83,0.33,74,75,74,No,0,4.45,3.7,8,15.3,14.8,Yes,Yes,22,22,21.2,No,3,3,3,5,No,Yes,Yes,64,-,4.5
NU,2025-10-17,968,16.425,16.425,16.425,14.56,14.56,14.34,2025-01-02,10.63,15,32845342,41.1100658513641,1.00536193029491,0.979751796211626,14.955,15.0271428571429,15.477619047619,15.2278571428571,14.2775384615385,13.4640476190476,15.69,12.5312698412699,493,0,0,1,5,11,0,0,0,1,5,11,TRUE,1,493,135,112,51,10,354,221,190,11,38,149,6899,Nu Holdings Cl A,Banks-Foreign,BANKS,71823.6,2614663,746383,49723,95,73,B,2025-11-13,2021-12-09,No,15,-8.68,0.42,80,79,80,No,1.83,0.54,-6,7.2,36.4,5.9,Yes,No,29,23.7,23.9,No,30,38,57,40,No,Yes,Yes,58,-,
NUAI,2025-10-17,47,4.71,4.71,4.71,1.47,0.47,0.3208,2025-08-13,0.4715,4.55,33819501,865.005302226935,1.75,2.86163522012579,3.53,3.12857142857143,2.03559523809524,1.23904523809524,1.1547170212766,1.1547170212766,0.3987,,29,2,3,9,9,9,3,7,10,11,11,11,TRUE,1,29,29,29,63,8,26,25,11,14,29,22,6901,New Era Energy & Digital,Oil&Gas-U S Expl&Prod,ENERGY,118.2,15847,123561,27824,37,2,A+,-,-,No,4.55,-62.98,0.54,99,99,99,No,44.44,75,908.9,742.6,380,-59.5,Yes,Yes,950,475,312.7,No,-163,-243,-1267,-,No,No,No,5,-,
NUE,2025-10-17,5033,141.61,150.24,151.3199,131.32,131.32,131.32,2025-01-02,114.48,131.78,1836581,15.1118099231307,0.986008230452675,0.95465082584758,134.9275,135.5,135.915238095238,140.301547619048,140.897769230769,132.012579365079,141.35,128.45257936508,1276,0,0,0,0,0,0,0,0,0,2,7,FALSE,0,2560,126,102,50.9,10,1483,781,936,10,29,405,6905,Nucor,Steel-Producers,METALS,30408.2,228442,198500,1518,35,49,D-,2025-10-27,-,No,131.78,-22.72,3.64,30,15,38,No,-0.66,-1.4,-7.7,-6.4,19.3,-16.6,Yes,Yes,5,0.5,-2.4,No,-2,-68,-51,37,No,Yes,No,40,99,1.7
NUGT,2025-10-17,3738,189.6799,189.6799,189.6799,146.41,126.76,107.18,2025-01-02,38.04,160.52,3336776,321.976866456362,1.06241313124628,1.02014617095647,170.762500000017,164.307142857141,155.911428571432,134.684047619045,116.339692307707,94.77301587299,129.78,76.9410317460059,1268,0,0,0,0,0,2,2,8,11,21,37,FALSE,0,1853,143,118,49.6,10,1527,1229,874,14,39,989,6908,Direx Gold Miners Bl 2,Finance-ETF / ETN,MISC,1051.7,16652,179011,1163,-,0,A-,-,-,Yes,160.52,-15.37,10.34,98,97,97,No,-14.06,6.24,27.9,123.8,116.3,199.3,No,No,-,-,-,No,95,140,35,-,No,Yes,Yes,1,-,0.5
NUKK,2025-10-17,1055,15.59,15.59,15.59,7.6,5.18,4.25,2025-01-02,28.62,10.84,3613727,-62.1243885394829,1.36180904522613,1.24311926605505,12.1400000000001,10.8528571428571,8.37714285714283,6.54761904761911,6.37607692307703,9.81972222222228,4.52,10.9646428571429,473,0,0,3,3,5,3,6,14,15,25,45,FALSE,0,473,117,93,44.9,8,197,165,48,14,33,136,6910,Nukkleus,Computer Sftwr-Financial,SOFTWARE,150.7,5698,63169,5896,58,43,A,-,-,No,10.84,-86.16,1.29,95,99,91,No,-18,36.18,103.4,33,-22,377.1,No,No,-,-,-,No,42,36,57,-,No,Yes,Yes,1,-,0
NUKZ,2025-10-17,436,74.29,74.29,74.29,67.07,62.9301,56.72,2025-01-02,41.81,70.27,343886,68.0698397512557,1.03918958887903,1.04072867298578,71.5575,70.6114285714286,67.8814285714285,63.652142857143,62.3098461538462,56.263273015873,60.56,50.7420976190477,244,0,0,0,0,0,0,0,2,2,3,12,FALSE,0,244,136,112,56.1,12,143,63,94,12,31,27,6911,Range Nuclear Renaissance,Finance-ETF / ETN,MISC,754.7,4790,16478,235,-,0,B-,-,-,Yes,70.27,-5.41,1.96,91,89,89,No,-1.88,3.92,14.1,19.9,83,67.2,No,No,-,-,-,No,71,24,-,"",No,No,Yes,1,-,0
NUS,2025-10-17,5034,14.62,14.62,14.62,10.28,10.28,10.28,2025-01-02,6.56,10.69,317606,62.9573170731707,1.03887269193392,0.940193491644679,10.65,10.627142857143,11.4742857142858,11.6861904761906,10.9106153846153,9.27880952380958,12.04,8.36166666666672,1277,0,0,0,0,0,0,1,2,4,13,23,TRUE,2,2548,118,95,50.6,14,1485,785,788,10,33,423,6920,Nu Skin Enterprises Cl A,Cosmetics/Personal Care,CONSUMER,529.1,48507,6667,614,75,78,C,2025-11-06,1996-11-22,No,10.69,-26.88,0.54,92,57,87,No,0.28,3.89,-9.9,29.3,95.1,68.9,Yes,No,-12,-12.4,-11.2,No,105,156,3,24,No,No,Yes,51,32,2.2
NUTX,2025-10-17,889,112,112,112,92.95,92.95,77.21,2025-01-02,34.72,94.835,85040,173.142281105991,1.00005272593061,0.879078605858361,99.2537499999998,99.6692857142857,101.915952380952,95.3315476190475,95.0538461538462,113.182380952381,97.19,109.265595238095,406,0,0,0,0,0,1,2,5,7,15,22,FALSE,0,406,136,104,45.7,11,340,279,109,12,33,231,6925,Nutex Health,Medical-Hospitals,MEDICAL,527.8,3505,16036,167,86,80,C,2025-11-06,-,No,94.84,-48.54,6.79,95,29,8,No,-1.93,0.01,5.4,-14.4,-36.4,326.8,No,No,214,241.9,169.8,No,3300,249,-38,114,No,Yes,Yes,31,-,
NUVB,2025-10-17,1290,3.95,4.0899,4.0899,3.36,2.99,2.91,2025-01-02,2.59,3.41,5843074,31.6602316602317,0.911764705882353,0.919137466307278,3.59000000000001,3.64714285714285,3.51809523809523,3.32964285714286,3.02100000000001,2.59996031746031,3.14,2.28456349206348,588,1,1,5,8,8,1,2,6,8,16,29,FALSE,0,588,115,90,45.6,9,458,345,167,11,30,253,6927,Nuvation Bio,Medical-Biomed/Biotech,MEDICAL,1167.1,243013,22416,6593,74,7,B+,2025-11-05,-,No,3.41,-16.63,0.24,91,91,92,No,-6.06,-8.82,4.6,52.2,73.1,40.3,No,No,235,-,-,No,-13,-129,-150,14,No,Yes,No,50,-,0
NUVL,2025-10-17,1061,92.9,92.9,92.9,82,75.2,74.4,2025-01-02,79.99,92.52,351655,15.6644580572572,1.05017026106697,1.09855141296604,89.31,89.012857142857,84.3933333333332,81.1192857142857,80.1093846153846,78.18,80.47,75.7183333333333,525,0,0,0,0,0,1,3,4,4,9,11,TRUE,3,525,128,103,49.5,8,411,310,198,14,35,221,6928,Nuvalent,Medical-Biomed/Biotech,MEDICAL,6671.1,41334,39617,421,55,6,B,2025-11-06,2021-07-29,No,92.52,-11.73,3.59,69,89,84,No,2.32,5.02,17.7,8,29.1,-9.4,No,No,-,-,-,No,-58,-71,-69,-1,No,No,No,99,-,0
NVA,2025-10-17,310,81.4,81.4,81.4,20.79,13.0001,11.13,2025-01-02,14.7,57.99,755844,294.489795918367,2.15496098104794,2.65157750342936,61.84625,47.2235714285714,27.9607142857143,19.8350690476191,16.7608907692308,14.6592706349206,12.07,11.8277373015873,157,1,1,1,1,1,4,7,8,13,13,19,FALSE,0,157,125,94,50.8,7,126,106,25,12,34,89,6931,Nova Minerals ADR,Mining-Gold/Silver/Gems,MINING,1943.6,30834,22529,402,84,59,A,-,2024-07-24,No,57.99,-28.76,5.31,99,99,99,No,-7.92,115.5,358.4,504.1,349.7,681,No,No,-83,-83.3,-,No,79,79,-29,-,No,No,Yes,0,-,
NVAX,2025-10-17,5032,9.75,9.75,10.6445,8.02,8.02,7.23,2025-01-02,8.57,8.1,6181811,-5.48424737456243,0.972388955582233,0.856236786469345,8.59499999999957,8.55999999999967,8.79285714285693,8.34809523809522,8.17107692307698,7.49634920634942,7.98,7.11825396825418,1153,0,0,1,7,10,0,1,4,7,15,29,FALSE,0,2294,114,92,45.6,10,1841,1415,684,11,31,1066,6932,Novavax,Medical-Biomed/Biotech,MEDICAL,1315.6,160796,50100,5955,43,33,D+,2025-11-05,-,No,8.1,-29.87,0.45,60,55,75,No,-4.48,-2.76,-3.5,15.7,35,-21.7,No,No,-42,283.9,166.1,No,-37,379,65,-100,No,Yes,Yes,31,-,0
NVCR,2025-10-17,2526,14.765,14.765,14.765,12.84,12.46,11.71,2025-01-02,29.99,13.78,1015028,-54.0513504501501,1.02149740548554,0.939972714870396,13.7899999999999,13.7457142857143,13.5738095238097,12.9272619047619,12.7367692307693,15.0995238095238,12.15,15.9537301587302,1241,0,0,1,1,2,0,1,4,5,10,20,FALSE,0,1244,116,85,49.3,11,919,672,419,8,30,454,6936,Novocure,Medical-Products,MEDICAL,1540.6,97265,21897,1578,11,18,B+,2025-10-30,2015-10-02,No,13.78,-59.62,0.61,11,81,15,No,-1.78,2.15,8.6,-15,-11.6,-18.5,No,No,6,8.8,12.7,No,-16,14,-36,-6,No,No,Yes,64,-,0
NVD,2025-10-17,1599,10.11,11.41,11.41,7.91,7.91,7.91,2025-01-02,28.23,8.89,15752459,-68.5086787105916,0.9921875,1.03372093023256,9.08250000000012,8.84142857142891,8.99238095238086,9.53238095238089,9.66415384615351,13.805873015873,9.71,18.3610317460318,642,0,1,5,7,9,1,1,4,5,7,29,FALSE,0,642,113,89,40.2,6,533,445,120,8,30,372,6938,GrShr 2x Sh NVDA Daily,Finance-ETF / ETN,MISC,138.9,15598,177543,19905,-,0,C-,-,-,Yes,8.89,-82.78,0.57,3,12,2,No,-1.44,-0.78,-15.9,-14.8,-72.9,-73.1,No,No,-,-,-,No,-77,-73,-94,"",No,No,Yes,0,-,29.3
NVDA,2025-10-17,5033,195.62,195.62,195.62,177.29,173.125,164.07,2025-01-02,138.31,183.22,173135217,32.4705371990456,1.00032758244158,0.976548342394201,181.2225,184.134285714286,183.44619047619,179.26,178.599384615385,158.715873015873,177.82,144.561349206349,1377,0,0,0,5,12,0,0,0,0,5,12,TRUE,2,2645,137,110,52.6,10,1759,1074,1045,13,33,673,6939,NVIDIA,Elec-Semicondctor Fablss,CHIPS,4452246,23085000,32739856,179116,99,99,C,2025-11-19,1999-01-22,No,183.22,-6.34,5.66,86,67,85,No,0.78,0.03,7.6,5.9,80.5,33.8,No,No,56,62.4,67.6,No,54,33,71,43,Yes,Yes,Yes,41,43,0
